Date,Chip (px),Resolution (px),Prefilter,Subpixel,Software,Vx,Vy,OIE-x,OIE-y,OI-peak-x,OI-peak-y,slope_max-normal-E,slope_min-shear-E,E_ratio,pt0_velodiff,pt1_velodiff,pt2_velodiff
Sen2-20180304-20180314,48,12,Gau,16-node oversampling,CARST,/home/jovyan/Projects/PX_comparison/PX/CARST/20180304_20180314_Sen2-T07VFH_chip48_skip12_Gau/20180304-20180314_velo-raw_vx.tif,/home/jovyan/Projects/PX_comparison/PX/CARST/20180304_20180314_Sen2-T07VFH_chip48_skip12_Gau/20180304-20180314_velo-raw_vy.tif,0.5234375,0.546875,-0.0703125,0.1953125,0.07121240778955427,0.1476625221583858,0.4822646041029315,0.0707952382398021,-0.024048677120059092,0.9331177922963151
Sen2-20180304-20180314,48,12,NAOF,16-node oversampling,CARST,/home/jovyan/Projects/PX_comparison/PX/CARST/20180304_20180314_Sen2-T07VFH_chip48_skip12_NAOF/20180304-20180314_velo-raw_vx.tif,/home/jovyan/Projects/PX_comparison/PX/CARST/20180304_20180314_Sen2-T07VFH_chip48_skip12_NAOF/20180304-20180314_velo-raw_vy.tif,0.421875,0.4296875,-0.0625,0.1640625,0.057825730765264476,0.10187571345771824,0.5676105599914552,-0.079942040532759,-0.0018444694062229594,
Sen2-20180304-20180314,48,12,None,16-node oversampling,CARST,/home/jovyan/Projects/PX_comparison/PX/CARST/20180304_20180314_Sen2-T07VFH_chip48_skip12_None/20180304-20180314_velo-raw_vx.tif,/home/jovyan/Projects/PX_comparison/PX/CARST/20180304_20180314_Sen2-T07VFH_chip48_skip12_None/20180304-20180314_velo-raw_vy.tif,0.82421875,0.92578125,-0.0416666679084301,0.1354166716337204,0.08011465048394165,0.1586928351360657,0.5048410056777303,-0.2134502279587496,-0.18126746448894213,4.574336387556573
Sen2-20180304-20180314,48,1,Gau,16-node oversampling,CARST,/home/jovyan/Projects/PX_comparison/PX/CARST/20180304_20180314_Sen2-T07VFH_chip48_skip1_Gau/20180304-20180314_velo-raw_vx.tif,/home/jovyan/Projects/PX_comparison/PX/CARST/20180304_20180314_Sen2-T07VFH_chip48_skip1_Gau/20180304-20180314_velo-raw_vy.tif,0.59375,0.578125,-0.0625,0.1875,0.06251839827098954,0.12021969630375705,0.5200345716481047,-0.0006168902075934235,-0.03397063946564194,0.9228791304672247
Sen2-20180304-20180314,48,1,NAOF,16-node oversampling,CARST,/home/jovyan/Projects/PX_comparison/PX/CARST/20180304_20180314_Sen2-T07VFH_chip48_skip1_NAOF/20180304-20180314_velo-raw_vx.tif,/home/jovyan/Projects/PX_comparison/PX/CARST/20180304_20180314_Sen2-T07VFH_chip48_skip1_NAOF/20180304-20180314_velo-raw_vy.tif,0.40625,0.46875,-0.0625,0.15625,0.03541088154443304,0.0732625344368767,0.48334229516647687,-0.126817040532759,-0.004174591702972796,7.474734070107358
Sen2-20180304-20180314,48,1,None,16-node oversampling,CARST,/home/jovyan/Projects/PX_comparison/PX/CARST/20180304_20180314_Sen2-T07VFH_chip48_skip1_None/20180304-20180314_velo-raw_vx.tif,/home/jovyan/Projects/PX_comparison/PX/CARST/20180304_20180314_Sen2-T07VFH_chip48_skip1_None/20180304-20180314_velo-raw_vy.tif,2.4375,2.4375,-0.03125,0.125,0.08627514722518284,0.15771098844453674,0.5470458848561702,-0.17007413097451185,-0.2015871193058756,4.578727489858913
Sen2-20180304-20180314,48,4,Gau,16-node oversampling,CARST,/home/jovyan/Projects/PX_comparison/PX/CARST/20180304_20180314_Sen2-T07VFH_chip48_skip4_Gau/20180304-20180314_velo-raw_vx.tif,/home/jovyan/Projects/PX_comparison/PX/CARST/20180304_20180314_Sen2-T07VFH_chip48_skip4_Gau/20180304-20180314_velo-raw_vy.tif,0.515625,0.546875,-0.0625,0.1875,0.05651171383606039,0.11926603365132446,0.47382907023866494,0.042626868900239645,-0.03397063946564194,0.9034049039771402
Sen2-20180304-20180314,48,4,NAOF,16-node oversampling,CARST,/home/jovyan/Projects/PX_comparison/PX/CARST/20180304_20180314_Sen2-T07VFH_chip48_skip4_NAOF/20180304-20180314_velo-raw_vx.tif,/home/jovyan/Projects/PX_comparison/PX/CARST/20180304_20180314_Sen2-T07VFH_chip48_skip4_NAOF/20180304-20180314_velo-raw_vy.tif,0.4375,0.421875,-0.0625,0.15625,0.0378874882431141,0.07214452302357807,0.5251609776494304,-0.126817040532759,0.006138630339478979,5.573964187695522
Sen2-20180304-20180314,48,4,None,16-node oversampling,CARST,/home/jovyan/Projects/PX_comparison/PX/CARST/20180304_20180314_Sen2-T07VFH_chip48_skip4_None/20180304-20180314_velo-raw_vx.tif,/home/jovyan/Projects/PX_comparison/PX/CARST/20180304_20180314_Sen2-T07VFH_chip48_skip4_None/20180304-20180314_velo-raw_vy.tif,2.4375,2.421875,-0.03125,0.125,0.07713874334679437,0.1516108982693283,0.5087941845035552,-0.17007413097451185,-0.2015871193058756,4.578727489858913
Sen2-20180304-20180314,64,12,Gau,16-node oversampling,CARST,/home/jovyan/Projects/PX_comparison/PX/CARST/20180304_20180314_Sen2-T07VFH_chip64_skip12_Gau/20180304-20180314_velo-raw_vx.tif,/home/jovyan/Projects/PX_comparison/PX/CARST/20180304_20180314_Sen2-T07VFH_chip64_skip12_Gau/20180304-20180314_velo-raw_vy.tif,0.38671875,0.390625,-0.0703125,0.1953125,0.07039591869091952,0.1817939052702695,0.3872292560427879,0.026352921169048638,-0.016667207168564957,0.8143289223389897
Sen2-20180304-20180314,64,12,NAOF,16-node oversampling,CARST,/home/jovyan/Projects/PX_comparison/PX/CARST/20180304_20180314_Sen2-T07VFH_chip64_skip12_NAOF/20180304-20180314_velo-raw_vx.tif,/home/jovyan/Projects/PX_comparison/PX/CARST/20180304_20180314_Sen2-T07VFH_chip64_skip12_NAOF/20180304-20180314_velo-raw_vy.tif,0.25,0.2890625,-0.0625,0.1640625,0.059626402270676636,0.11021016198560629,0.5410245407176154,-0.17161788505742218,-0.024048677120059092,9.542238864126944
Sen2-20180304-20180314,64,12,None,16-node oversampling,CARST,/home/jovyan/Projects/PX_comparison/PX/CARST/20180304_20180314_Sen2-T07VFH_chip64_skip12_None/20180304-20180314_velo-raw_vx.tif,/home/jovyan/Projects/PX_comparison/PX/CARST/20180304_20180314_Sen2-T07VFH_chip64_skip12_None/20180304-20180314_velo-raw_vy.tif,0.7109375,0.71875,-0.0625,0.1640625,0.09258357251172047,0.21686912978355444,0.42690987234616207,0.04700689319257534,-0.04052830580518574,0.6057069340819051
Sen2-20180304-20180314,64,1,Gau,16-node oversampling,CARST,/home/jovyan/Projects/PX_comparison/PX/CARST/20180304_20180314_Sen2-T07VFH_chip64_skip1_Gau/20180304-20180314_velo-raw_vx.tif,/home/jovyan/Projects/PX_comparison/PX/CARST/20180304_20180314_Sen2-T07VFH_chip64_skip1_Gau/20180304-20180314_velo-raw_vy.tif,0.46875,0.4375,-0.0625,0.1875,0.06124274460509347,0.12160119930270094,0.5036360246138887,0.042626868900239645,-0.03397063946564194,0.7910808426693149
Sen2-20180304-20180314,64,1,NAOF,16-node oversampling,CARST,/home/jovyan/Projects/PX_comparison/PX/CARST/20180304_20180314_Sen2-T07VFH_chip64_skip1_NAOF/20180304-20180314_velo-raw_vx.tif,/home/jovyan/Projects/PX_comparison/PX/CARST/20180304_20180314_Sen2-T07VFH_chip64_skip1_NAOF/20180304-20180314_velo-raw_vy.tif,0.25,0.296875,-0.0625,0.15625,0.03811432801593559,0.07646724188385558,0.4984399473153041,-0.158067040532759,-0.03397063946564194,8.7361018886897
Sen2-20180304-20180314,64,1,None,16-node oversampling,CARST,/home/jovyan/Projects/PX_comparison/PX/CARST/20180304_20180314_Sen2-T07VFH_chip64_skip1_None/20180304-20180314_velo-raw_vx.tif,/home/jovyan/Projects/PX_comparison/PX/CARST/20180304_20180314_Sen2-T07VFH_chip64_skip1_None/20180304-20180314_velo-raw_vy.tif,0.78125,0.8125,-0.0625,0.15625,0.09193267191312475,0.17347397331489997,0.5299508056245605,0.0689435070445456,-0.042323405816024784,0.12851450686301497
Sen2-20180304-20180314,64,4,Gau,16-node oversampling,CARST,/home/jovyan/Projects/PX_comparison/PX/CARST/20180304_20180314_Sen2-T07VFH_chip64_skip4_Gau/20180304-20180314_velo-raw_vx.tif,/home/jovyan/Projects/PX_comparison/PX/CARST/20180304_20180314_Sen2-T07VFH_chip64_skip4_Gau/20180304-20180314_velo-raw_vy.tif,0.421875,0.421875,-0.0625,0.1875,0.0555819873910677,0.12708217238986372,0.43737045366641064,0.042626868900239645,-0.03397063946564194,0.8157247581764432
Sen2-20180304-20180314,64,4,NAOF,16-node oversampling,CARST,/home/jovyan/Projects/PX_comparison/PX/CARST/20180304_20180314_Sen2-T07VFH_chip64_skip4_NAOF/20180304-20180314_velo-raw_vx.tif,/home/jovyan/Projects/PX_comparison/PX/CARST/20180304_20180314_Sen2-T07VFH_chip64_skip4_NAOF/20180304-20180314_velo-raw_vy.tif,0.25,0.34375,-0.0625,0.15625,0.039959445270222806,0.07251158618547687,0.5510766950816773,-0.126817040532759,-0.004174591702972796,9.55331812023413
Sen2-20180304-20180314,64,4,None,16-node oversampling,CARST,/home/jovyan/Projects/PX_comparison/PX/CARST/20180304_20180314_Sen2-T07VFH_chip64_skip4_None/20180304-20180314_velo-raw_vx.tif,/home/jovyan/Projects/PX_comparison/PX/CARST/20180304_20180314_Sen2-T07VFH_chip64_skip4_None/20180304-20180314_velo-raw_vy.tif,0.796875,0.796875,-0.0625,0.15625,0.08404745521485694,0.1779478848653773,0.472314999857634,0.0689435070445456,-0.042323405816024784,-0.039331799134839585
LS8-20180304-20180405,32,1,Gau,16-node oversampling,CARST,/home/jovyan/Projects/PX_comparison/PX/CARST/20180304_20180405_LS8-061018_chip32_skip1_Gau/20180304-20180405_velo-raw_vx.tif,/home/jovyan/Projects/PX_comparison/PX/CARST/20180304_20180405_LS8-061018_chip32_skip1_Gau/20180304-20180405_velo-raw_vy.tif,0.439453125,0.43212890625,-0.0146484375,-0.029296875,0.11428480018455679,0.21534294038947357,0.5307106886246608,0.1456397660165914,0.0037021928795471504,
LS8-20180304-20180405,32,1,NAOF,16-node oversampling,CARST,/home/jovyan/Projects/PX_comparison/PX/CARST/20180304_20180405_LS8-061018_chip32_skip1_NAOF/20180304-20180405_velo-raw_vx.tif,/home/jovyan/Projects/PX_comparison/PX/CARST/20180304_20180405_LS8-061018_chip32_skip1_NAOF/20180304-20180405_velo-raw_vy.tif,0.44677734375,0.47607421875,-0.0146484375,0.0,0.08572279062536128,0.16624660738860816,0.5156363307010579,0.2995113865024321,0.009092653290397823,
LS8-20180304-20180405,32,1,None,16-node oversampling,CARST,/home/jovyan/Projects/PX_comparison/PX/CARST/20180304_20180405_LS8-061018_chip32_skip1_None/20180304-20180405_velo-raw_vx.tif,/home/jovyan/Projects/PX_comparison/PX/CARST/20180304_20180405_LS8-061018_chip32_skip1_None/20180304-20180405_velo-raw_vy.tif,0.66650390625,0.615234375,-0.0146484375,-0.05859375,0.14970178366613562,0.3003769807585365,0.49837968038728014,0.1687237638509051,-0.005555784209602177,
LS8-20180304-20180405,32,4,Gau,16-node oversampling,CARST,/home/jovyan/Projects/PX_comparison/PX/CARST/20180304_20180405_LS8-061018_chip32_skip4_Gau/20180304-20180405_velo-raw_vx.tif,/home/jovyan/Projects/PX_comparison/PX/CARST/20180304_20180405_LS8-061018_chip32_skip4_Gau/20180304-20180405_velo-raw_vy.tif,0.391845703125,0.377197265625,-0.0146484375,-0.029296875,0.1290188336120423,0.24251931090010317,0.5319940632075556,0.1502652030679515,-0.0031467158845547294,
LS8-20180304-20180405,32,4,NAOF,16-node oversampling,CARST,/home/jovyan/Projects/PX_comparison/PX/CARST/20180304_20180405_LS8-061018_chip32_skip4_NAOF/20180304-20180405_velo-raw_vx.tif,/home/jovyan/Projects/PX_comparison/PX/CARST/20180304_20180405_LS8-061018_chip32_skip4_NAOF/20180304-20180405_velo-raw_vy.tif,0.35888671875,0.318603515625,-0.0146484375,0.0,0.09940241617926243,0.16924561853791614,0.5873263783014464,0.29885622368678794,0.0037021928795471504,
LS8-20180304-20180405,32,4,None,16-node oversampling,CARST,/home/jovyan/Projects/PX_comparison/PX/CARST/20180304_20180405_LS8-061018_chip32_skip4_None/20180304-20180405_velo-raw_vx.tif,/home/jovyan/Projects/PX_comparison/PX/CARST/20180304_20180405_LS8-061018_chip32_skip4_None/20180304-20180405_velo-raw_vy.tif,0.611572265625,0.54931640625,-0.00732421875,-0.05859375,0.18232831000106703,0.3473169504889505,0.5249623139451917,0.15846458066196772,-0.012581179661577901,
LS8-20180304-20180405,32,8,Gau,16-node oversampling,CARST,/home/jovyan/Projects/PX_comparison/PX/CARST/20180304_20180405_LS8-061018_chip32_skip8_Gau/20180304-20180405_velo-raw_vx.tif,/home/jovyan/Projects/PX_comparison/PX/CARST/20180304_20180405_LS8-061018_chip32_skip8_Gau/20180304-20180405_velo-raw_vy.tif,0.377197265625,0.380859375,-0.018310546875,-0.029296875,0.15127849688609538,0.2910481936744259,0.5197712962112365,0.18858844186236173,-0.0018211649246965833,
LS8-20180304-20180405,32,8,NAOF,16-node oversampling,CARST,/home/jovyan/Projects/PX_comparison/PX/CARST/20180304_20180405_LS8-061018_chip32_skip8_NAOF/20180304-20180405_velo-raw_vx.tif,/home/jovyan/Projects/PX_comparison/PX/CARST/20180304_20180405_LS8-061018_chip32_skip8_NAOF/20180304-20180405_velo-raw_vy.tif,0.3607177734375,0.37353515625,-0.018310546875,0.0,0.12334093741560007,0.2051300743902091,0.601281590630999,0.3253446053112688,0.005874713148701471,
LS8-20180304-20180405,32,8,None,16-node oversampling,CARST,/home/jovyan/Projects/PX_comparison/PX/CARST/20180304_20180405_LS8-061018_chip32_skip8_None/20180304-20180405_velo-raw_vx.tif,/home/jovyan/Projects/PX_comparison/PX/CARST/20180304_20180405_LS8-061018_chip32_skip8_None/20180304-20180405_velo-raw_vy.tif,0.59326171875,0.5419921875,-0.010986328125,-0.054931640625,0.19994801556916408,0.38366607181413137,0.5211511526774505,0.1804632062783878,-0.008017672632287254,
LS8-20180304-20180405,64,1,Gau,16-node oversampling,CARST,/home/jovyan/Projects/PX_comparison/PX/CARST/20180304_20180405_LS8-061018_chip64_skip1_Gau/20180304-20180405_velo-raw_vx.tif,/home/jovyan/Projects/PX_comparison/PX/CARST/20180304_20180405_LS8-061018_chip64_skip1_Gau/20180304-20180405_velo-raw_vy.tif,0.22705078125,0.2197265625,-0.0146484375,-0.029296875,0.12124790502312753,0.2533657225103633,0.47854896795744806,0.08182648767367112,0.009092653290397823,
LS8-20180304-20180405,64,1,NAOF,16-node oversampling,CARST,/home/jovyan/Projects/PX_comparison/PX/CARST/20180304_20180405_LS8-061018_chip64_skip1_NAOF/20180304-20180405_velo-raw_vx.tif,/home/jovyan/Projects/PX_comparison/PX/CARST/20180304_20180405_LS8-061018_chip64_skip1_NAOF/20180304-20180405_velo-raw_vy.tif,0.09521484375,0.09521484375,-0.0146484375,0.0,0.08861502900992073,0.17108274401415605,0.5179659089556594,0.30833572514023816,-0.05622972129156484,
LS8-20180304-20180405,64,1,None,16-node oversampling,CARST,/home/jovyan/Projects/PX_comparison/PX/CARST/20180304_20180405_LS8-061018_chip64_skip1_None/20180304-20180405_velo-raw_vx.tif,/home/jovyan/Projects/PX_comparison/PX/CARST/20180304_20180405_LS8-061018_chip64_skip1_None/20180304-20180405_velo-raw_vy.tif,0.47607421875,0.47607421875,-0.0146484375,-0.0732421875,0.17103994200483177,0.3579753469270635,0.4777981039003803,0.11601331346862037,-0.023577337217276617,
LS8-20180304-20180405,64,4,Gau,16-node oversampling,CARST,/home/jovyan/Projects/PX_comparison/PX/CARST/20180304_20180405_LS8-061018_chip64_skip4_Gau/20180304-20180405_velo-raw_vx.tif,/home/jovyan/Projects/PX_comparison/PX/CARST/20180304_20180405_LS8-061018_chip64_skip4_Gau/20180304-20180405_velo-raw_vy.tif,0.24169921875,0.22705078125,-0.0146484375,-0.029296875,0.12748967548678847,0.3063421601881824,0.41616758009564553,0.08182648767367112,0.009092653290397823,
LS8-20180304-20180405,64,4,NAOF,16-node oversampling,CARST,/home/jovyan/Projects/PX_comparison/PX/CARST/20180304_20180405_LS8-061018_chip64_skip4_NAOF/20180304-20180405_velo-raw_vx.tif,/home/jovyan/Projects/PX_comparison/PX/CARST/20180304_20180405_LS8-061018_chip64_skip4_NAOF/20180304-20180405_velo-raw_vy.tif,0.091552734375,0.106201171875,-0.0146484375,0.0,0.09706288909139574,0.18397026047114462,0.5276009766079549,0.30833572514023816,-0.05622972129156484,
LS8-20180304-20180405,64,4,None,16-node oversampling,CARST,/home/jovyan/Projects/PX_comparison/PX/CARST/20180304_20180405_LS8-061018_chip64_skip4_None/20180304-20180405_velo-raw_vx.tif,/home/jovyan/Projects/PX_comparison/PX/CARST/20180304_20180405_LS8-061018_chip64_skip4_None/20180304-20180405_velo-raw_vy.tif,0.457763671875,0.3955078125,-0.00732421875,-0.0732421875,0.1849431573124282,0.3842241233484408,0.48134186812812124,0.11601331346862037,-0.023577337217276617,
LS8-20180304-20180405,64,8,Gau,16-node oversampling,CARST,/home/jovyan/Projects/PX_comparison/PX/CARST/20180304_20180405_LS8-061018_chip64_skip8_Gau/20180304-20180405_velo-raw_vx.tif,/home/jovyan/Projects/PX_comparison/PX/CARST/20180304_20180405_LS8-061018_chip64_skip8_Gau/20180304-20180405_velo-raw_vy.tif,0.21240234375,0.2508544921875,-0.0146484375,-0.032958984375,0.1671122473500044,0.3780773939907139,0.4420053936208334,0.08388740458177629,0.007699206885453724,
LS8-20180304-20180405,64,8,NAOF,16-node oversampling,CARST,/home/jovyan/Projects/PX_comparison/PX/CARST/20180304_20180405_LS8-061018_chip64_skip8_NAOF/20180304-20180405_velo-raw_vx.tif,/home/jovyan/Projects/PX_comparison/PX/CARST/20180304_20180405_LS8-061018_chip64_skip8_NAOF/20180304-20180405_velo-raw_vy.tif,0.087890625,0.087890625,-0.0146484375,-0.003662109375,0.12427024036839324,0.22383285518383908,0.5551921332832359,0.31904430569742454,-0.057571395848249884,
LS8-20180304-20180405,64,8,None,16-node oversampling,CARST,/home/jovyan/Projects/PX_comparison/PX/CARST/20180304_20180405_LS8-061018_chip64_skip8_None/20180304-20180405_velo-raw_vx.tif,/home/jovyan/Projects/PX_comparison/PX/CARST/20180304_20180405_LS8-061018_chip64_skip8_None/20180304-20180405_velo-raw_vy.tif,0.439453125,0.38818359375,-0.00732421875,-0.076904296875,0.2085160851234522,0.4308104984818631,0.48400882953930763,0.12337537071058341,-0.028035275510657376,
Sen2-20180508-20180627,48,12,Gau,16-node oversampling,CARST,/home/jovyan/Projects/PX_comparison/PX/CARST/20180508_20180627_Sen2-T07VFH_chip48_skip12_Gau/20180508-20180627_velo-raw_vx.tif,/home/jovyan/Projects/PX_comparison/PX/CARST/20180508_20180627_Sen2-T07VFH_chip48_skip12_Gau/20180508-20180627_velo-raw_vy.tif,1.2843749523162842,0.9500000476837158,0.05156249925494194,-0.04843749850988388,0.2829158513687927,0.5778354038136626,0.48961321771143324,0.4657010465658833,,
Sen2-20180508-20180627,48,12,NAOF,16-node oversampling,CARST,/home/jovyan/Projects/PX_comparison/PX/CARST/20180508_20180627_Sen2-T07VFH_chip48_skip12_NAOF/20180508-20180627_velo-raw_vx.tif,/home/jovyan/Projects/PX_comparison/PX/CARST/20180508_20180627_Sen2-T07VFH_chip48_skip12_NAOF/20180508-20180627_velo-raw_vy.tif,1.4343750476837158,1.485937476158142,0.0390625,-0.02500000037252903,0.20399958735854326,0.3432333081517551,0.594346709697382,0.12835370235711863,,
Sen2-20180508-20180627,48,12,None,16-node oversampling,CARST,/home/jovyan/Projects/PX_comparison/PX/CARST/20180508_20180627_Sen2-T07VFH_chip48_skip12_None/20180508-20180627_velo-raw_vx.tif,/home/jovyan/Projects/PX_comparison/PX/CARST/20180508_20180627_Sen2-T07VFH_chip48_skip12_None/20180508-20180627_velo-raw_vy.tif,0.4937499761581421,0.7085937261581421,0.046875,-0.04531250149011612,0.36111672006469375,0.7406562761425971,0.48756316755380963,-0.2961333367730429,,
